volume:ID,date:date
11998851000016,2019-06-13
11998852000029,2020-04-02
11998856000011,2019-04-08
11998856000015,2018-11-15
1199885600005,2015-10-19
11998858000055,2016-10-30
11998858000063,2021-12-20
11998858000065,2018-07-26
11998858000072,2020-11-30
11998858000050,2021-11-02
11998858000060,2019-05-12
11998858000062,2018-07-14
11998858000069,2020-09-23
11998858000068,2020-08-09
11998858000051,2016-05-18
11998859000016,2020-02-23
11998859000010,2020-08-14
11998859000082,2015-03-14
11998862000037,2016-01-06
11998862000024,2017-06-08
119988630000121,2018-02-02
11998865000010,2019-07-29
11998866000064,2017-09-10
11998870000027,2021-04-27
1199887000006,2021-03-12
11998872000014,2016-10-25
119988730000185,2018-02-01
11998873000097,2017-07-02
119988730000139,2018-05-16
119988730000213,2016-10-24
119988730000100,2020-10-28
119988730000106,2021-08-11
1199887400002,2015-11-01
11998875000028,2021-10-02
11998875000027,2020-07-07
119988760000150,2020-04-26
119988760000177,2018-08-31
11998876000059,2021-06-22
11998876000033,2021-09-03
11998876000032,2018-08-27
119988760000158,2021-06-19
11998876000031,2018-05-24
119988760000163,2018-03-06
11998876000021,2016-06-15
119988760000105,2016-12-01
11998876000052,2020-11-11
1199887600006,2018-03-08
11998876000029,2019-02-21
11998876000039,2018-08-22
11998876000022,2019-06-29
11998878000037,2015-07-10
11998878000024,2019-09-05
11998878000018,2020-10-28
11998880000028,2021-06-29
11998880000078,2016-06-30
11998880000077,2020-10-04
11998880000079,2018-02-21
11998880000076,2020-06-26
11998880000075,2016-12-03
11998880000074,2016-06-23
11998880000080,2018-08-04
11998880000051,2016-08-26
1199888400006,2017-04-23
11998884000018,2021-10-08
11998884000016,2016-08-11
1199888400009,2019-09-22
11998884000012,2015-05-10
11998885000029,2019-05-15
11998885000031,2019-03-18
119988860000149,2019-05-30
119988860000148,2015-07-30
11998887000016,2020-03-05
1199888800008,2021-02-22
11998889000013,2017-09-27
11998890000017,2017-11-14
11998890000025,2016-01-25
11998890000014,2016-10-18
11998890000016,2019-05-26
11998890000018,2016-07-15
1199889100005,2015-09-20
1199889100008,2020-01-11
1199889200001,2019-08-12
11998893000024,2020-04-22
11998893000015,2017-10-04
11998895000036,2020-01-08
1199889600008,2019-10-27
1199889600006,2015-11-11
1199889700003,2021-01-17
11998898000032,2017-01-08
1199889900007,2018-05-07
1199889900003,2015-09-25
1199890000002014,2019-05-30
1199890000002015,2019-07-17
1199890000002010,2018-06-20
11998901000010,2015-10-28
11998901000011,2015-01-23
11998901000030,2020-03-01
11998902000052,2017-11-17
11998902000040,2019-03-15
11998904000018,2018-11-28
11998904000029,2017-06-15
1199890600004,2020-05-20
1199890800007,2019-02-06
11998909000012,2020-10-04
119989110000189,2017-02-01
119989110000145,2015-05-22
119989110000191,2017-08-09
119989110000219,2015-01-28
11998911000099,2018-11-17
119989110000144,2015-12-06
119989110000167,2020-10-27
11998912000014,2020-01-27
1199891300002,2021-05-17
11998914000019,2021-01-15
1199891400007,2020-07-19
11998914000016,2018-12-06
11998914000012,2019-12-02
1199891400006,2017-07-08
1199891400009,2019-07-15
11998915000027,2016-02-22
11998915000013,2018-02-27
11998915000016,2021-03-31
119989180000215,2021-11-30
119989180000234,2015-05-08
119989180000178,2019-04-16
119989180000219,2020-10-09
119989180000265,2016-01-10
119989180000224,2021-08-05
119989180000194,2016-10-02
119989180000154,2018-08-11
119989180000176,2021-09-12
119989180000378,2021-04-12
119989180000217,2015-01-26
119989180000248,2020-05-21
119989180000189,2018-11-19
119989180000216,2015-03-11
119989180000272,2015-09-05
119989180000380,2015-03-12
119989180000191,2021-09-10
119989180000202,2021-02-05
119989180000225,2017-02-11
119989180000117,2015-05-12
119989180000275,2016-04-04
119989180000111,2021-03-08
119989180000218,2021-08-02
119989180000186,2020-01-07
119989180000160,2016-12-01
119989180000270,2019-02-25
119989180000297,2016-04-29
119989180000158,2017-08-25
119989180000399,2018-07-14
119989180000143,2016-08-26
119989180000413,2019-10-30
119989180000226,2019-05-23
119989180000209,2018-12-26
119989180000175,2019-08-02
119989180000386,2020-01-05
119989180000115,2015-11-03
119989180000302,2016-06-27
119989180000405,2015-07-28
1199892000008,2021-07-30
11998921000014,2020-06-22
1199892100005,2015-03-27
1199892100007,2015-07-03
11998922000013,2015-12-28
1199892300003,2016-08-16
11998923000072,2020-05-07
11998923000017,2016-01-25
11998923000047,2018-04-26
1199892300002,2018-01-01
11998923000052,2021-10-31
1199892300004,2020-12-14
11998927000010,2021-11-05
1199892700002,2020-10-26
11998929000032,2021-12-11
11998929000044,2020-03-17
11998930000095-B,2019-01-16
11998930000090-B,2021-06-25
11998930000093-B,2016-03-25
11998930000091-B,2016-05-26
11998930000089-B,2021-09-19
119989300000100-B,2018-12-27
11998930000092-B,2020-02-04
119989300000103-B,2016-06-12
11998930000098-B,2018-07-25
1199893100004,2019-10-01
11998932000016,2017-06-07
119989340000103-D,2015-12-26
11998934000091-D,2019-04-12
11998934000097-D,2020-10-10
11998934000094-D,2015-07-06
11998934000088-D,2019-06-15
11998934000089-D,2018-10-18
119989340000102-D,2020-06-25
11998934000092-D,2018-05-15
11998934000078-D,2018-03-31
119989340000101-D,2021-10-12
11998934000096-D,2017-08-16
11998934000090-D,2017-04-07
119989350000100-A,2021-02-23
11998935000095-A,2015-12-12
11998935000098-A,2015-05-18
11998935000096-A,2018-06-21
11998935000093-A,2020-11-25
11998935000092-A,2017-01-12
11998935000099-A,2019-10-06
11998935000085-A,2017-09-07
119989350000103-A,2019-12-31
119989350000102-A,2015-03-12
11998936000093-C,2020-10-03
11998936000090-C,2017-11-24
11998936000094-C,2021-12-21
11998936000088-C,2018-05-02
11998936000089-C,2018-05-29
1199893800002006,2020-11-21
11998939000021,2021-09-03
1199894100008,2020-01-25
11998942000032,2020-04-17
11998942000034,2021-12-07
11998942000040,2015-02-04
11998942000038,2020-12-06
11998942000028,2017-01-06
11998943000011,2021-02-28
11998943000026,2015-02-03
11998943000071,2019-07-20
11998943000018,2017-11-30
1199894300006,2015-05-29
11998945000027,2019-07-27
11998945000028,2020-03-25
11998945000020,2016-04-15
11998946000012,2018-07-27
11998946000014,2020-08-26
1199894600003,2021-05-26
11998949000023,2021-04-12
1199894900002,2019-06-17
11998951000011,2021-12-21
11998951000017,2017-08-10
11998951000020,2019-01-30
1199895100009,2017-07-27
11998951000016,2016-06-25
11998951000012,2018-03-27
11998951000014,2019-04-17
1199895100006,2016-05-02
11998951000010,2020-03-06
11998951000021,2015-01-02
1199895100007,2020-01-06
11998951000020-S,2016-09-01
11998951000013,2021-07-10
11998951000015,2016-08-08
1199895500007,2019-10-27
11998956000032,2019-06-27
11998956000040,2015-06-22
11998956000038,2020-03-08
1199895900007,2020-12-14
11998962000023,2021-06-07
11998962000039,2018-08-01
11998962000018,2018-03-04
11998962000055,2020-05-24
11998962000035,2020-12-03
11998962000053,2018-12-19
1199896300009,2020-09-15
11998963000014,2016-09-02
11998964000013,2019-12-07
1199896600008,2017-10-25
11998967000022,2021-03-12
11998967000023,2020-10-13
1199896800009,2018-02-04
1199897100004,2016-09-18
11998971000020,2020-02-22
11998971000011,2016-08-02
1199897100002,2016-04-21
11998971000019,2021-04-22
11998972000018,2015-05-18
1199897400005,2018-09-22
1199897400003,2016-12-18
1199897600008,2015-01-10
11998976000010,2016-01-23
11998979000051,2015-09-07
11998979000052,2016-06-20
1199898100005,2020-03-30
1199898200007,2018-01-18
11998982000017,2018-03-20
11998982000013,2020-12-18
11998983000057,2018-05-24
11998983000054,2020-03-02
11998983000060,2017-09-25
11998983000059,2019-05-24
11998983000048,2017-09-07
11998983000045,2016-11-17
11998983000038,2016-05-27
11998983000056,2019-02-17
11998983000053,2021-09-16
11998983000055,2016-06-05
11998983000047,2020-02-04
11998983000052,2017-11-12
11998983000042,2017-10-23
11998983000051,2019-05-09
11998983000046,2015-08-31
11998983000040,2020-10-05
1199898400002,2020-12-25
1199898500008,2020-07-16
119989860000142,2019-06-01
1199898600002,2018-07-30
11998986000050,2018-01-09
119989860000123,2016-12-26
11998986000084,2016-03-26
11998988000024,2015-04-27
11998988000030,2017-06-29
11998988000028,2015-12-27
1199898900003,2018-01-04
11998993000013,2017-06-04
11998993000011,2017-10-29
11998993000014,2018-07-10
11998993000012,2015-10-12
11998993000010,2018-11-12
1199899300009,2020-05-17
11998995000011,2021-09-06
11998995000035,2016-05-02
11998995000018,2017-03-12
11998995000013,2015-02-10
11998995000029,2021-03-27
11998995000031,2018-07-29
11998995000041,2015-03-23
11998995000032,2016-06-13
11998995000028,2021-12-13
11998996000052,2016-10-04
11998996000019,2019-03-26
11998996000011,2016-05-06
11998996000055,2021-10-18
11998996000082,2021-02-22
11998996000027,2020-06-11
11998996000041,2021-01-20
11998996000020,2020-09-17
11998998000087,2018-02-26
11998998000082,2020-08-16
11998998000086,2015-04-23
11998998000091,2017-12-26
1199900000003,2018-03-14
11999001000035,2019-02-09
1199900100007,2020-01-25
11999001000027,2021-03-29
11999001000020,2021-03-09
11999001000022,2019-06-19
11999001000025,2020-09-16
1199900100009,2016-02-17
11999001000031,2020-09-20
1199900200007,2018-09-27
11999002000033,2017-07-01
11999002000024,2016-06-23
11999002000015,2019-03-13
1199900200001,2019-01-15
1199900300006,2017-08-09
1199900300007,2019-02-14
11999004000017,2017-08-06
1199900400006,2019-01-21
11999004000024,2017-11-20
11999005000039,2017-06-14
11999005000046,2019-04-23
11999005000018,2020-07-24
1199900600006,2018-06-27
1199900600001,2018-05-29
11999008000019,2018-09-11
119990080000141,2015-04-13
119990080000196,2018-11-29
11999008000039,2015-03-30
119990080000244,2021-12-24
11999008000059,2020-06-18
11999008000014,2020-12-31
119990080000137,2018-04-15
119990080000150,2018-07-28
11999008000046,2017-10-14
119990080000180,2017-03-23
119990080000148,2020-08-02
119990080000202,2018-02-06
11999008000049,2021-08-04
11999008000020,2018-10-26
11999008000040,2019-12-24
119990080000124,2017-11-30
119990080000189,2017-11-23
119990080000135,2015-04-18
119990080000134,2018-01-23
119990080000110,2019-01-04
119990080000221,2017-01-28
119990080000216,2018-11-14
11999008000031,2019-01-24
11999008000060,2017-08-15
119990080000162,2020-10-01
11999008000054,2017-08-03
119990080000145,2017-09-02
11999008000026,2020-07-05
11999008000025,2021-04-01
11999008000089,2016-11-02
11999014000038,2018-08-06
11999014000017,2020-12-14
11999014000020,2021-07-31
1199901500003,2021-10-17
1199901500004,2018-06-18
1199901500009,2016-03-04
11999016000021,2015-09-25
119990180000358,2019-01-08
119990180000342,2020-03-09
119990180000353,2020-12-14
119990180000350,2015-06-04
119990180000338,2017-03-05
119990180000357,2018-09-12
119990180000354,2015-03-23
119990180000356,2015-09-16
119990180000352,2018-08-13
11999019000025,2015-08-05
1199901900002,2017-08-21
11999020000054-I,2021-12-13
11999020000063-I,2016-05-12
11999020000051-I,2018-03-29
11999020000056-I,2017-03-03
11999020000052-I,2020-11-22
11999020000057-I,2016-04-01
11999020000067-I,2018-04-18
11999020000065-I,2016-06-14
1199902400007,2020-12-10
11999025000039,2017-07-12
11999026000012,2018-11-04
1199902800007,2019-07-13
1199902800008,2020-12-10
11999029000024,2018-11-20
11999029000050,2015-08-13
11999029000011,2020-10-27
11999029000044,2018-01-04
1199903000003,2020-08-17
1199903100006,2018-10-01
1199903100004,2017-07-30
1199903100003,2015-12-31
1199903100007,2016-12-08
1199903100005,2019-09-14
1199903100002,2018-12-23
1199903100001,2015-05-15
11999032000023,2016-02-12
11999032000016,2021-05-04
11999032000034,2020-08-04
1199903300009,2019-02-28
1199903300004,2015-01-08
11999034000062-II,2019-05-28
11999034000066-II,2017-03-23
11999034000050,2015-08-26
11999034000068,2019-01-28
11999034000052-II,2020-10-16
11999034000063-II,2019-12-02
1199903500004,2020-02-20
11999035000024,2016-08-31
11999035000017,2017-10-31
11999036000021,2020-04-20
11999037000033,2021-08-23
11999037000034,2017-03-07
11999037000030,2017-08-20
11999038000053,2018-10-22
11999038000051,2020-06-05
11999038000039,2016-03-12
11999038000052,2020-12-08
1199903900004,2021-06-13
1199904200001,2021-11-16
11999043000022,2020-10-25
11999043000015,2018-10-03
11999043000029,2015-02-08
11999043000012,2018-07-26
11999043000023,2015-09-19
11999043000017,2018-04-22
11999043000024,2018-04-01
11999043000026,2016-01-14
11999043000014,2018-03-21
11999043000018,2020-11-03
11999043000019,2016-09-07
11999043000028,2018-12-30
11999043000027,2018-07-16
11999044000012,2018-08-14
1199904500002020,2016-03-14
1199904500002018,2017-11-06
1199904500002013,2015-07-21
1199904500002010,2020-09-25
1199904500002014,2018-10-11
1199904500002008,2019-11-30
1199904600002,2018-03-20
11999047000062,2015-01-08
11999047000065,2019-04-15
11999047000064,2019-10-14
119990470000123,2015-08-08
11999047000089,2018-01-16
11999047000048,2016-10-10
119990470000109,2017-07-11
11999050000012,2016-02-27
1199905000009,2015-12-21
11999050000010,2021-08-11
11999050000011,2015-09-02
11999051000033,2016-07-07
11999051000022,2021-01-23
11999053000049,2017-11-23
11999053000029,2020-07-31
11999053000030,2021-04-15
11999053000051,2018-08-08
11999053000048,2019-05-27
1199905400003,2017-09-06
1199905400005,2015-09-13
1199905400007,2021-06-14
11999055000013,2017-12-18
11999055000077,2020-01-27
11999055000042,2021-02-27
11999055000091,2021-03-07
11999055000043,2015-12-01
11999057000010,2017-08-20
1199905700003,2016-04-27
11999057000011,2017-12-01
11999058000015,2020-12-22
1199905800004,2019-08-06
11999059000038,2020-07-12
11999059000034,2018-09-03
11999059000017,2021-01-23
11999059000025,2018-04-06
11999059000029,2020-09-19
11999059000031,2017-05-15
11999059000035,2021-05-30
11999059000041,2019-11-09
1199906300002021,2016-06-22
11999064000018,2017-09-13
11999065000022,2020-09-29
11999065000016,2019-07-15
11999065000025,2018-04-17
11999065000029,2019-02-11
11999065000019,2015-03-18
11999065000028,2017-10-27
11999065000012,2020-11-16
11999065000017,2017-07-08
11999065000014,2019-05-16
1199906900003,2018-11-23
1199906900005,2021-03-23
1199906900001,2021-10-17
1199907100006,2019-04-01
11999072000015,2021-08-20
1199907300002,2020-07-26
11999074000011,2021-11-21
11999074000013,2017-11-29
11999074000025,2015-12-04
11999074000029,2019-01-20
11999074000016,2015-01-13
1199907400001,2015-07-04
11999076000022,2017-01-04
11999076000017,2018-03-29
11999076000012,2015-07-18
11999076000015,2016-10-24
1199907600007,2019-10-23
1199907600008,2015-05-26
11999076000026,2018-06-15
11999076000019,2015-10-09
11999077000068,2017-04-29
1199907700009,2018-05-16
119990770000275,2018-03-27
11999077000035,2015-03-16
11999077000072,2019-09-10
11999077000059,2020-09-19
11999079000019,2020-03-12
11999079000023,2016-05-09
11999079000021,2018-06-27
1199907900001,2018-12-01
11999079000020,2016-08-30
11999082000025,2018-12-29
11999082000054,2018-03-14
1199908200002,2017-11-24
11999082000017,2017-11-14
119990820000117,2021-07-15
11999083000012,2018-07-27
11999085000013,2018-12-13
11999085000029,2019-01-11
11999085000043,2019-09-15
11999085000017,2016-06-09
11999085000033,2021-12-27
11999086000013,2015-05-12
11999086000020,2020-03-17
11999086000027,2018-01-03
11999086000026,2016-08-10
11999088000017,2017-12-17
11999089000047,2017-09-15
1199909200009,2021-11-14
1199909200002,2018-08-08
11999092000014,2015-05-02
11999094000040,2020-05-28
11999094000016,2018-03-23
11999094000031,2017-05-03
11999095000051,2016-05-13
11999095000060,2019-05-11
11999095000047,2021-07-26
11999095000055,2018-01-09
11999095000054,2019-08-04
11999095000053,2019-06-18
11999095000057,2016-03-27
11999095000061,2017-05-23
11999096000051,2017-08-23
11999096000042,2018-02-18
11999096000052,2015-12-03
11999096000046,2021-08-21
11999096000054,2016-08-06
11999096000040,2020-02-29
11999096000039,2016-08-30
11999096000056,2019-06-13
11999096000041,2015-12-27
11999096000045,2016-09-30
11999096000050,2020-07-02
11999096000064,2018-09-04
11999096000061,2016-12-12
11999096000058,2016-02-14
11999096000055,2021-03-19
11999096000038,2017-07-22
11999097000026,2020-04-16
1199909700003,2021-11-28
1199909700005,2017-09-21
11999099000016,2018-06-26
11999099000018,2017-04-26
11999099000012,2020-07-18
1199909900001,2015-12-25
11999100000017,2020-07-20
1199910100001,2015-08-23
11999101000029,2018-05-24
11999101000025,2016-01-06
11999101000026,2018-10-07
11999103000022,2021-01-02
11999103000023,2019-02-03
1199910500007,2017-10-05
1199910600003,2020-10-06
11999107000051,2021-02-09
11999107000046,2018-11-07
11999107000049,2018-01-05
11999107000045,2020-09-10
11999107000044,2019-06-02
11999109000096,2018-12-14
119991090000139,2018-10-04
11999109000065,2019-08-29
119991090000157,2018-01-13
11999109000062,2018-09-11
11999109000081,2016-04-08
11999111000041,2015-11-29
1199911200002,2016-04-01
11999113000027,2016-01-26
11999113000022,2020-12-24
11999113000025,2021-04-03
1199911400003,2015-12-23
11999116000066,2015-07-30
11999117000023,2019-05-20
11999117000017,2018-02-05
11999117000037,2017-11-20
11999119000014,2016-06-05
11999119000020,2018-11-11
119991210000137,2017-11-08
119991210000131,2019-07-23
11999122000014,2019-10-08
11999122000013,2016-05-18
1199912200009,2019-08-06
1199912200008,2016-04-14
1199912200002018,2021-01-02
1199912200004,2021-06-18
11999124000045,2015-08-28
11999124000042,2020-12-28
11999124000041,2015-01-28
11999124000050,2015-02-06
119991260000115,2016-12-29
11999126000073,2016-03-12
11999127000012,2015-05-04
11999127000010,2017-02-18
11999127000013,2018-05-06
11999128000032,2015-02-24
119991320000399,2018-09-04
119991320000233,2020-09-11
119991320000374,2020-02-22
119991320000228,2021-02-11
119991320000241,2020-01-18
119991320000331,2016-11-19
119991320000425,2021-05-02
119991320000235,2017-10-11
119991320000326,2017-10-08
119991320000231,2015-02-21
119991320000400,2018-05-26
119991320000232,2021-08-26
119991320000396,2019-01-29
119991320000223,2020-09-18
119991320000258,2016-12-07
119991320000252,2015-09-01
119991320000222,2021-03-04
1199913400006,2021-09-05
11999139000025,2021-02-28
11999139000056,2020-10-04
11999140000043,2015-10-16
11999140000037,2021-01-24
11999140000040,2016-07-08
11999141000031,2015-09-14
11999142000013,2019-06-28
11999142000026,2019-07-13
11999142000010,2016-12-27
1199914200004,2019-07-10
11999143000012,2016-08-16
1199914300007,2019-06-04
1199914300002,2016-10-10
1199914400001,2016-07-21
11999146000037,2021-12-31
11999146000034,2016-08-03
11999147000048,2018-02-12
11999147000033,2018-01-29
11999147000040,2020-10-19
11999147000032,2021-04-16
11999147000029,2017-11-25
11999147000014,2018-05-11
11999147000054,2017-08-06
11999147000026,2019-05-07
1199914700008,2021-08-30
11999149000018,2021-04-14
11999149000017,2016-05-20
1199914900009,2021-06-25
1199915000004,2020-11-17
11999150000016,2020-02-02
11999150000011,2016-08-14
11999150000012,2019-10-27
11999152000058,2021-06-18
11999152000068,2021-09-03
11999152000061,2020-03-29
11999152000076,2016-07-26
11999152000060,2019-04-16
11999152000077,2015-08-17
11999152000070,2020-06-30
11999152000057,2016-12-14
11999152000062,2018-09-19
11999152000054,2020-05-09
11999152000065,2018-09-17
11999154000013,2018-01-09
11999154000024,2016-01-16
11999154000023,2019-08-31
11999155000060,2020-08-30
11999155000079,2020-12-23
11999155000057,2021-05-01
11999155000020,2015-10-04
11999155000074,2016-08-30
11999155000083,2017-03-04
11999155000081,2016-08-15
11999156000034,2015-12-27
11999156000018,2021-08-01
11999158000040,2015-04-13
11999158000033,2015-12-14
11999158000026,2016-01-28
11999160000011,2018-05-21
1199916000009,2017-05-20
1199916200001,2017-02-12
1199916200005,2018-04-18
11999163000027,2017-01-04
11999163000025,2019-02-08
1199916300001,2017-04-06
11999163000058,2015-10-15
11999163000028,2019-01-30
11999163000029,2017-11-10
11999163000042,2015-08-13
11999163000024,2020-05-20
1199916300009,2020-01-25
119991630000101,2017-05-20
11999164000050,2019-02-09
11999164000052,2018-06-13
11999165000045,2020-05-26
11999165000016,2021-04-23
11999165000089,2019-01-26
11999165000044,2017-11-29
11999165000088,2018-03-03
11999165000065,2015-11-27
1199916600005,2015-05-29
1199916600002,2018-10-11
11999167000029,2017-03-13
11999167000040,2020-04-26
11999167000070,2016-08-03
11999167000053,2021-11-27
11999167000037,2019-07-28
11999167000024,2020-07-19
11999167000058,2016-11-09
11999167000023,2021-03-07
11999167000044,2019-01-04
11999167000059,2021-06-04
11999167000020,2017-02-04
11999167000046,2020-03-13
11999167000063,2020-12-04
11999167000064,2021-07-17
11999167000045,2016-04-02
11999167000054,2018-01-18
11999167000021,2020-04-28
11999167000065,2019-02-27
11999167000056,2019-12-11
1199916900009,2016-10-01
1199916900008,2020-03-02
1199917200002008,2019-05-27
11999173000036,2017-07-30
11999173000046,2017-08-24
11999173000048,2021-08-13
11999173000028,2020-03-13
11999173000054,2016-08-26
11999173000058,2016-03-13
11999173000024,2020-06-03
11999173000057,2018-06-11
11999173000056,2016-10-20
1199917600009,2020-01-31
11999176000014,2019-02-12
11999176000039,2019-07-21
11999176000053,2020-12-17
1199917700007,2019-06-20
1199917700006,2017-07-28
1199918000003,2020-12-06
11999181000032,2021-12-06
11999183000045,2021-05-29
11999183000036,2015-06-11
11999185000020,2017-05-07
1199918500007,2015-09-15
11999185000022,2017-08-28
11999185000025,2020-09-07
11999185000013,2020-12-27
119991860000721,2017-10-20
119991860000163,2019-08-13
119991860000330,2020-09-27
119991860000410,2015-12-16
119991860000411,2019-06-29
119991860000380,2017-12-20
119991860000593,2020-07-01
119991860000737,2018-07-01
119991860000229,2015-12-19
11999186000073,2021-02-28
119991860000120,2021-03-04
119991860000505,2020-05-21
119991860000347,2017-11-30
119991860000187,2018-12-10
119991860000257,2017-06-24
11999186000049,2020-01-26
119991860000304,2017-10-05
119991860000191,2016-02-06
119991860000544,2015-10-24
1199918600008,2019-11-16
119991860000547,2020-12-09
119991860000296,2021-09-21
119991860000321,2017-03-12
119991860000501,2018-12-27
119991860000395,2018-08-12
119991860000290,2017-03-25
119991860000598,2020-11-23
119991860000769,2021-11-20
119991860000412,2018-09-10
119991860000635,2016-06-01
119991860000797,2020-04-17
119991860000299,2021-02-15
119991860000108,2016-03-10
1199918800006,2015-09-29
1199918800005,2015-08-06
11999189000038,2020-10-21
1199919300002,2021-04-14
11999193000012,2016-03-21
11999193000013,2017-01-07
11999194000096,2016-02-05
11999194000050,2015-07-26
11999194000093,2016-02-14
11999194000040,2019-08-23
11999194000097,2015-02-23
11999194000029,2017-07-21
11999194000046,2020-05-10
11999194000077,2020-06-09
11999196000020,2020-12-13
11999196000018,2019-06-24
11999196000024,2019-08-03
11999197000032,2019-05-06
11999197000036,2020-11-04
1199919800001,2015-12-19
11999198000023,2019-01-05
11999198000040,2016-02-17
1199919900002008,2021-08-31
1199920000002012,2021-11-08
1199920000002015,2020-02-07
1199920000002021,2021-11-19
1199920000002020,2017-01-13
1199920000002013,2019-01-14
1199920000002018,2015-10-23
11999202000023,2016-12-11
1199920200001,2017-01-04
1199920300009,2021-03-27
11999203000031,2018-03-15
11999203000029,2016-03-12
11999203000036,2017-05-19
11999203000037,2020-06-03
11999203000030,2020-09-26
11999203000044,2017-11-13
11999203000028,2019-02-24
11999203000024,2018-03-16
11999204000020,2016-05-25
1199920500004,2016-04-28
1199920600001,2020-08-09
11999207000012,2018-11-12
11999207000030,2021-01-30
11999207000029,2017-04-05
11999207000024,2021-07-08
11999207000022,2016-07-25
1199920700006,2019-04-13
11999207000011,2016-10-01
11999207000019,2019-09-26
11999207000018,2021-06-15
11999207000031,2018-04-04
1199920700008,2016-06-28
11999208000033,2021-05-23
11999208000036,2020-11-02
11999208000031,2018-01-20
11999208000045,2018-01-20
1199920900003,2019-01-31
11999209000014,2020-09-17
11999211000067,2019-03-06
11999211000069,2016-09-18
11999211000073,2016-01-15
1199921100002,2019-11-11
11999211000012,2017-12-28
11999211000015,2018-01-23
11999211000083,2018-12-31
11999211000047,2015-07-26
1199921200007,2016-10-06
1199921200001,2021-06-04
1199921500002013,2016-02-08
11999216000022,2020-10-14
1199921800005,2018-11-19
11999219000012,2020-01-29
11999220000026,2020-08-02
1199922100009,2020-12-29
11999221000031,2016-03-12
11999221000020,2019-03-16
11999221000011,2021-03-28
11999221000030,2018-12-27
1199922100002,2020-01-02
1199922100005,2018-09-18
11999223000015,2017-07-24
11999223000014,2020-12-24
11999223000028,2017-05-01
11999223000013,2016-09-06
11999226000013,2017-11-16
11999226000010,2021-12-10
11999226000011,2017-02-19
1199922600009,2018-09-05
11999226000012,2017-02-20
11999227000014,2018-06-08
11999228000033,2020-06-16
11999228000043,2015-04-24
11999228000055,2015-10-27
11999228000031,2016-02-04
11999228000027,2016-03-08
11999231000027,2020-12-12
11999231000025,2015-08-08
11999231000011,2019-04-02
11999231000026,2015-01-08
11999231000023,2019-08-03
11999231000022,2015-02-05
11999232000018,2019-09-28
11999232000015,2019-09-16
119992330000120,2018-06-09
11999233000054,2016-03-16
11999233000033,2021-12-10
11999233000064,2019-09-13
11999233000012,2018-05-04
11999235000011,2021-10-07
1199923600005,2017-07-08
11999237000027,2020-11-30
11999237000038,2020-05-18
11999237000029,2018-08-14
11999237000033,2019-02-18
1199923800004,2015-07-13
1199923800006,2016-07-11
11999238000017,2015-01-19
11999239000031,2017-03-11
11999239000039,2020-08-09
11999239000040,2018-04-28
11999239000038,2019-10-20
11999240000034,2021-06-03
11999241000043,2016-01-28
11999241000031,2018-01-09
11999241000052,2017-09-03
11999241000048,2021-08-06
11999241000051,2018-09-12
11999241000047,2015-04-03
11999242000015,2018-09-13
11999242000029,2020-03-12
1199924200003,2018-05-31
11999242000014,2015-10-06
11999242000025,2017-10-14
11999242000030,2016-05-01
119992430000151,2015-12-11
119992430000153,2021-04-26
11999243000039,2015-02-11
119992430000108,2016-09-01
11999243000098,2017-05-27
11999243000060,2019-09-12
11999243000031,2015-02-04
11999243000030,2020-07-26
11999243000067,2019-11-30
1199924400005,2019-05-04
11999245000056,2018-01-09
11999245000034,2015-01-18
11999245000044,2021-09-02
11999248000022,2015-10-25
1199924800001,2021-09-16
11999248000010,2019-07-18
11999248000023,2017-10-09
1199924900002020,2017-07-16
1199925200009,2021-06-26
1199925300006,2018-06-11
11999253000014,2015-01-14
11999254000024,2017-01-17
1199925500006,2021-07-28
1199925500005,2019-03-12
11999258000065,2017-02-23
11999258000032,2016-04-19
11999258000024,2018-07-12
11999258000059,2022-01-01
119992580000110,2016-04-28
11999260000014,2017-02-15
11999260000010,2021-03-01
11999260000025,2018-05-22
11999260000018,2021-07-21
11999260000017,2015-05-18
11999262000024,2016-05-09
11999262000016,2020-10-04
11999262000025,2020-04-19
11999262000026,2017-11-14
11999262000021,2016-11-30
11999264000040,2018-04-28
11999264000023,2015-09-02
1199926400005,2015-08-01
11999264000022,2021-02-07
11999264000030,2020-05-06
1199926800002013,2020-12-01
1199926800002014,2017-09-16
1199926800002012,2020-04-09
1199926900008,2019-12-15
11999270000015,2018-07-11
11999270000014,2020-04-29
11999270000012,2019-10-22
11999272000028,2020-07-27
11999272000019,2021-05-05
1199927200001,2019-01-06
11999272000015,2018-03-28
11999272000026,2021-02-12
11999272000030,2018-09-08
11999272000013,2018-09-16
1199927400009,2018-09-29
11999274000022,2021-08-10
11999274000032,2015-09-10
11999274000010,2015-12-03
11999274000014,2021-02-15
11999276000027,2016-05-13
11999276000029,2020-11-06
11999276000028,2017-10-27
11999276000022,2019-05-28
11999276000023,2019-02-03
11999277000014,2021-10-22
11999277000024,2018-08-05
11999281000036,2021-09-26
11999282000026,2021-11-06
1199928300008,2016-01-24
11999284000039,2017-08-02
11999284000052,2019-12-21
1199928600001,2021-05-27
1199928800003,2018-05-20
11999288000013,2018-05-26
11999288000016,2016-09-06
11999292000024,2017-04-28
11999293000026,2021-08-28
11999293000010,2021-01-02
11999293000022,2016-06-29
11999293000031,2016-04-20
1199929400004,2016-10-25
1199929400006,2016-03-13
